 1_AMB_TEMP, 2_AMB_TEMP, 3_AMB_TEMP, 4_AMB_TEMP, 5_AMB_TEMP, 6_AMB_TEMP, 7_AMB_TEMP, 8_AMB_TEMP, 9_AMB_TEMP, 1_CH4, 2_CH4, 3_CH4, 4_CH4, 5_CH4, 6_CH4, 7_CH4, 8_CH4, 9_CH4, 1_CO, 2_CO, 3_CO, 4_CO, 5_CO, 6_CO, 7_CO, 8_CO, 9_CO, 1_NMHC, 2_NMHC, 3_NMHC, 4_NMHC, 5_NMHC, 6_NMHC, 7_NMHC, 8_NMHC, 9_NMHC, 1_NO, 2_NO, 3_NO, 4_NO, 5_NO, 6_NO, 7_NO, 8_NO, 9_NO, 1_NO2, 2_NO2, 3_NO2, 4_NO2, 5_NO2, 6_NO2, 7_NO2, 8_NO2, 9_NO2, 1_NOx, 2_NOx, 3_NOx, 4_NOx, 5_NOx, 6_NOx, 7_NOx, 8_NOx, 9_NOx, 1_O3, 2_O3, 3_O3, 4_O3, 5_O3, 6_O3, 7_O3, 8_O3, 9_O3, 1_PM10, 2_PM10, 3_PM10, 4_PM10, 5_PM10, 6_PM10, 7_PM10, 8_PM10, 9_PM10, 1_PM2.5, 2_PM2.5, 3_PM2.5, 4_PM2.5, 5_PM2.5, 6_PM2.5, 7_PM2.5, 8_PM2.5, 9_PM2.5, 1_RAINFALL, 2_RAINFALL, 3_RAINFALL, 4_RAINFALL, 5_RAINFALL, 6_RAINFALL, 7_RAINFALL, 8_RAINFALL, 9_RAINFALL, 1_RH, 2_RH, 3_RH, 4_RH, 5_RH, 6_RH, 7_RH, 8_RH, 9_RH, 1_SO2, 2_SO2, 3_SO2, 4_SO2, 5_SO2, 6_SO2, 7_SO2, 8_SO2, 9_SO2, 1_THC, 2_THC, 3_THC, 4_THC, 5_THC, 6_THC, 7_THC, 8_THC, 9_THC, 1_WD_HR, 2_WD_HR, 3_WD_HR, 4_WD_HR, 5_WD_HR, 6_WD_HR, 7_WD_HR, 8_WD_HR, 9_WD_HR, 1_WIND_DIREC, 2_WIND_DIREC, 3_WIND_DIREC, 4_WIND_DIREC, 5_WIND_DIREC, 6_WIND_DIREC, 7_WIND_DIREC, 8_WIND_DIREC, 9_WIND_DIREC, 1_WIND_SPEED, 2_WIND_SPEED, 3_WIND_SPEED, 4_WIND_SPEED, 5_WIND_SPEED, 6_WIND_SPEED, 7_WIND_SPEED, 8_WIND_SPEED, 9_WIND_SPEED, 1_WS_HR, 2_WS_HR, 3_WS_HR, 4_WS_HR, 5_WS_HR, 6_WS_HR, 7_WS_HR, 8_WS_HR, 9_WS_HR,10_PM2.5
28.0,28.0,28.0,29.0,30.0,32.0,33.0,33.0,33.0,1.6,1.6,1.5,1.5,1.6,1.6,1.6,1.6,1.5,0.11,0.12,0.15,0.26,0.32,0.29,0.28,1.88,0.7,0.02,0.02,0.03,0.19,0.53,0.51,0.35,0.27,0.19,0.7,1.5,1.8,2.5,2.9,3.2,2.1,2.1,1.5,4.8,3.8,3.7,4.7,7.1,9.2,7.8,12.0,7.3,5.5,5.3,5.4,7.3,10.0,12.0,9.9,15.0,8.8,15.0,15.0,15.0,16.0,24.0,34.0,42.0,41.0,45.0,16.0,12.0,5.0,12.0,17.0,18.0,37.0,23.0,23.0,3.0,3.0,6.0,6.0,12.0,7.0,18.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,82.0,79.0,69.0,61.0,53.0,59.0,62.0,2.5,1.9,1.1,1.0,1.9,3.1,2.1,6.8,3.3,1.6,1.6,1.6,1.7,2.1,2.1,1.9,1.8,1.7,182.0,180.0,188.0,192.0,202.0,202.0,203.0,224.0,233.0,183.0,180.0,186.0,199.0,205.0,204.0,196.0,225.0,239.0,3.9,2.6,2.7,3.2,5.6,4.2,3.9,2.8,3.7,3.1,2.9,2.8,2.7,4.4,4.4,4.1,3.0,3.2,34.0
28.0,28.0,29.0,30.0,32.0,33.0,33.0,33.0,34.0,1.6,1.5,1.5,1.6,1.6,1.6,1.6,1.5,1.6,0.12,0.15,0.26,0.32,0.29,0.28,1.88,0.7,1.51,0.02,0.03,0.19,0.53,0.51,0.35,0.27,0.19,0.23,1.5,1.8,2.5,2.9,3.2,2.1,2.1,1.5,1.3,3.8,3.7,4.7,7.1,9.2,7.8,12.0,7.3,7.7,5.3,5.4,7.3,10.0,12.0,9.9,15.0,8.8,9.0,15.0,15.0,16.0,24.0,34.0,42.0,41.0,45.0,50.0,12.0,5.0,12.0,17.0,18.0,37.0,23.0,23.0,47.0,3.0,6.0,6.0,12.0,7.0,18.0,21.0,21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,82.0,79.0,69.0,61.0,53.0,59.0,62.0,54.0,1.9,1.1,1.0,1.9,3.1,2.1,6.8,3.3,3.9,1.6,1.6,1.7,2.1,2.1,1.9,1.8,1.7,1.8,180.0,188.0,192.0,202.0,202.0,203.0,224.0,233.0,211.0,180.0,186.0,199.0,205.0,204.0,196.0,225.0,239.0,220.0,2.6,2.7,3.2,5.6,4.2,3.9,2.8,3.7,3.4,2.9,2.8,2.7,4.4,4.4,4.1,3.0,3.2,3.2,27.0
28.0,29.0,30.0,32.0,33.0,33.0,33.0,34.0,34.0,1.5,1.5,1.6,1.6,1.6,1.6,1.5,1.6,1.6,0.15,0.26,0.32,0.29,0.28,1.88,0.7,1.51,0.71,0.03,0.19,0.53,0.51,0.35,0.27,0.19,0.23,0.2,1.8,2.5,2.9,3.2,2.1,2.1,1.5,1.3,1.7,3.7,4.7,7.1,9.2,7.8,12.0,7.3,7.7,8.0,5.4,7.3,10.0,12.0,9.9,15.0,8.8,9.0,9.7,15.0,16.0,24.0,34.0,42.0,41.0,45.0,50.0,44.0,5.0,12.0,17.0,18.0,37.0,23.0,23.0,47.0,56.0,6.0,6.0,12.0,7.0,18.0,21.0,21.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,79.0,69.0,61.0,53.0,59.0,62.0,54.0,54.0,1.1,1.0,1.9,3.1,2.1,6.8,3.3,3.9,4.1,1.6,1.7,2.1,2.1,1.9,1.8,1.7,1.8,1.8,188.0,192.0,202.0,202.0,203.0,224.0,233.0,211.0,232.0,186.0,199.0,205.0,204.0,196.0,225.0,239.0,220.0,284.0,2.7,3.2,5.6,4.2,3.9,2.8,3.7,3.4,3.8,2.8,2.7,4.4,4.4,4.1,3.0,3.2,3.2,2.9,21.0
29.0,30.0,32.0,33.0,33.0,33.0,34.0,34.0,33.0,1.5,1.6,1.6,1.6,1.6,1.5,1.6,1.6,1.5,0.26,0.32,0.29,0.28,1.88,0.7,1.51,0.71,0.19,0.19,0.53,0.51,0.35,0.27,0.19,0.23,0.2,0.2,2.5,2.9,3.2,2.1,2.1,1.5,1.3,1.7,1.7,4.7,7.1,9.2,7.8,12.0,7.3,7.7,8.0,6.4,7.3,10.0,12.0,9.9,15.0,8.8,9.0,9.7,8.1,16.0,24.0,34.0,42.0,41.0,45.0,50.0,44.0,35.0,12.0,17.0,18.0,37.0,23.0,23.0,47.0,56.0,57.0,6.0,12.0,7.0,18.0,21.0,21.0,34.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,69.0,61.0,53.0,59.0,62.0,54.0,54.0,59.0,1.0,1.9,3.1,2.1,6.8,3.3,3.9,4.1,1.7,1.7,2.1,2.1,1.9,1.8,1.7,1.8,1.8,1.7,192.0,202.0,202.0,203.0,224.0,233.0,211.0,232.0,262.0,199.0,205.0,204.0,196.0,225.0,239.0,220.0,284.0,274.0,3.2,5.6,4.2,3.9,2.8,3.7,3.4,3.8,3.2,2.7,4.4,4.4,4.1,3.0,3.2,3.2,2.9,3.0,15.0
30.0,32.0,33.0,33.0,33.0,34.0,34.0,33.0,33.0,1.6,1.6,1.6,1.6,1.5,1.6,1.6,1.5,1.5,0.32,0.29,0.28,1.88,0.7,1.51,0.71,0.19,0.23,0.53,0.51,0.35,0.27,0.19,0.23,0.2,0.2,0.2,2.9,3.2,2.1,2.1,1.5,1.3,1.7,1.7,1.6,7.1,9.2,7.8,12.0,7.3,7.7,8.0,6.4,7.2,10.0,12.0,9.9,15.0,8.8,9.0,9.7,8.1,8.9,24.0,34.0,42.0,41.0,45.0,50.0,44.0,35.0,33.0,17.0,18.0,37.0,23.0,23.0,47.0,56.0,57.0,40.0,12.0,7.0,18.0,21.0,21.0,34.0,27.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,61.0,53.0,59.0,62.0,54.0,54.0,59.0,60.0,1.9,3.1,2.1,6.8,3.3,3.9,4.1,1.7,1.8,2.1,2.1,1.9,1.8,1.7,1.8,1.8,1.7,1.7,202.0,202.0,203.0,224.0,233.0,211.0,232.0,262.0,258.0,205.0,204.0,196.0,225.0,239.0,220.0,284.0,274.0,249.0,5.6,4.2,3.9,2.8,3.7,3.4,3.8,3.2,3.2,4.4,4.4,4.1,3.0,3.2,3.2,2.9,3.0,2.4,13.0
32.0,33.0,33.0,33.0,34.0,34.0,33.0,33.0,32.0,1.6,1.6,1.6,1.5,1.6,1.6,1.5,1.5,1.5,0.29,0.28,1.88,0.7,1.51,0.71,0.19,0.23,0.31,0.51,0.35,0.27,0.19,0.23,0.2,0.2,0.2,0.2,3.2,2.1,2.1,1.5,1.3,1.7,1.7,1.6,1.7,9.2,7.8,12.0,7.3,7.7,8.0,6.4,7.2,11.0,12.0,9.9,15.0,8.8,9.0,9.7,8.1,8.9,13.0,34.0,42.0,41.0,45.0,50.0,44.0,35.0,33.0,27.0,18.0,37.0,23.0,23.0,47.0,56.0,57.0,40.0,21.0,7.0,18.0,21.0,21.0,34.0,27.0,21.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,53.0,59.0,62.0,54.0,54.0,59.0,60.0,61.0,3.1,2.1,6.8,3.3,3.9,4.1,1.7,1.8,2.1,2.1,1.9,1.8,1.7,1.8,1.8,1.7,1.7,1.7,202.0,203.0,224.0,233.0,211.0,232.0,262.0,258.0,276.0,204.0,196.0,225.0,239.0,220.0,284.0,274.0,249.0,301.0,4.2,3.9,2.8,3.7,3.4,3.8,3.2,3.2,2.5,4.4,4.1,3.0,3.2,3.2,2.9,3.0,2.4,2.2,11.0
33.0,33.0,33.0,34.0,34.0,33.0,33.0,32.0,31.0,1.6,1.6,1.5,1.6,1.6,1.5,1.5,1.5,1.6,0.28,1.88,0.7,1.51,0.71,0.19,0.23,0.31,0.31,0.35,0.27,0.19,0.23,0.2,0.2,0.2,0.2,0.14,2.1,2.1,1.5,1.3,1.7,1.7,1.6,1.7,2.3,7.8,12.0,7.3,7.7,8.0,6.4,7.2,11.0,15.0,9.9,15.0,8.8,9.0,9.7,8.1,8.9,13.0,17.0,42.0,41.0,45.0,50.0,44.0,35.0,33.0,27.0,13.0,37.0,23.0,23.0,47.0,56.0,57.0,40.0,21.0,24.0,18.0,21.0,21.0,34.0,27.0,21.0,15.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,59.0,62.0,54.0,54.0,59.0,60.0,61.0,72.0,2.1,6.8,3.3,3.9,4.1,1.7,1.8,2.1,5.5,1.9,1.8,1.7,1.8,1.8,1.7,1.7,1.7,1.7,203.0,224.0,233.0,211.0,232.0,262.0,258.0,276.0,310.0,196.0,225.0,239.0,220.0,284.0,274.0,249.0,301.0,310.0,3.9,2.8,3.7,3.4,3.8,3.2,3.2,2.5,2.3,4.1,3.0,3.2,3.2,2.9,3.0,2.4,2.2,2.2,9.0
33.0,33.0,34.0,34.0,33.0,33.0,32.0,31.0,30.0,1.6,1.5,1.6,1.6,1.5,1.5,1.5,1.6,1.6,1.88,0.7,1.51,0.71,0.19,0.23,0.31,0.31,0.4,0.27,0.19,0.23,0.2,0.2,0.2,0.2,0.14,0.14,2.1,1.5,1.3,1.7,1.7,1.6,1.7,2.3,1.6,12.0,7.3,7.7,8.0,6.4,7.2,11.0,15.0,18.0,15.0,8.8,9.0,9.7,8.1,8.9,13.0,17.0,19.0,41.0,45.0,50.0,44.0,35.0,33.0,27.0,13.0,5.9,23.0,23.0,47.0,56.0,57.0,40.0,21.0,24.0,29.0,21.0,21.0,34.0,27.0,21.0,15.0,13.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,62.0,54.0,54.0,59.0,60.0,61.0,72.0,77.0,6.8,3.3,3.9,4.1,1.7,1.8,2.1,5.5,6.9,1.8,1.7,1.8,1.8,1.7,1.7,1.7,1.7,1.7,224.0,233.0,211.0,232.0,262.0,258.0,276.0,310.0,8.0,225.0,239.0,220.0,284.0,274.0,249.0,301.0,310.0,99.0,2.8,3.7,3.4,3.8,3.2,3.2,2.5,2.3,1.4,3.0,3.2,3.2,2.9,3.0,2.4,2.2,2.2,0.4,15.0
33.0,34.0,34.0,33.0,33.0,32.0,31.0,30.0,29.0,1.5,1.6,1.6,1.5,1.5,1.5,1.6,1.6,1.6,0.7,1.51,0.71,0.19,0.23,0.31,0.31,0.4,0.45,0.19,0.23,0.2,0.2,0.2,0.2,0.14,0.14,0.16,1.5,1.3,1.7,1.7,1.6,1.7,2.3,1.6,4.0,7.3,7.7,8.0,6.4,7.2,11.0,15.0,18.0,19.0,8.8,9.0,9.7,8.1,8.9,13.0,17.0,19.0,23.0,45.0,50.0,44.0,35.0,33.0,27.0,13.0,5.9,1.3,23.0,47.0,56.0,57.0,40.0,21.0,24.0,29.0,45.0,21.0,34.0,27.0,21.0,15.0,13.0,11.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,54.0,54.0,59.0,60.0,61.0,72.0,77.0,82.0,3.3,3.9,4.1,1.7,1.8,2.1,5.5,6.9,5.1,1.7,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,233.0,211.0,232.0,262.0,258.0,276.0,310.0,8.0,115.0,239.0,220.0,284.0,274.0,249.0,301.0,310.0,99.0,117.0,3.7,3.4,3.8,3.2,3.2,2.5,2.3,1.4,2.0,3.2,3.2,2.9,3.0,2.4,2.2,2.2,0.4,1.8,20.0
34.0,34.0,33.0,33.0,32.0,31.0,30.0,29.0,28.0,1.6,1.6,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.51,0.71,0.19,0.23,0.31,0.31,0.4,0.45,0.47,0.23,0.2,0.2,0.2,0.2,0.14,0.14,0.16,0.14,1.3,1.7,1.7,1.6,1.7,2.3,1.6,4.0,7.2,7.7,8.0,6.4,7.2,11.0,15.0,18.0,19.0,18.0,9.0,9.7,8.1,8.9,13.0,17.0,19.0,23.0,25.0,50.0,44.0,35.0,33.0,27.0,13.0,5.9,1.3,1.0,47.0,56.0,57.0,40.0,21.0,24.0,29.0,45.0,45.0,34.0,27.0,21.0,15.0,13.0,11.0,9.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,59.0,60.0,61.0,72.0,77.0,82.0,85.0,3.9,4.1,1.7,1.8,2.1,5.5,6.9,5.1,4.6,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,211.0,232.0,262.0,258.0,276.0,310.0,8.0,115.0,111.0,220.0,284.0,274.0,249.0,301.0,310.0,99.0,117.0,115.0,3.4,3.8,3.2,3.2,2.5,2.3,1.4,2.0,2.3,3.2,2.9,3.0,2.4,2.2,2.2,0.4,1.8,1.9,18.0
34.0,33.0,33.0,32.0,31.0,30.0,29.0,28.0,28.0,1.6,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,0.71,0.19,0.23,0.31,0.31,0.4,0.45,0.47,0.54,0.2,0.2,0.2,0.2,0.14,0.14,0.16,0.14,0.17,1.7,1.7,1.6,1.7,2.3,1.6,4.0,7.2,6.4,8.0,6.4,7.2,11.0,15.0,18.0,19.0,18.0,17.0,9.7,8.1,8.9,13.0,17.0,19.0,23.0,25.0,23.0,44.0,35.0,33.0,27.0,13.0,5.9,1.3,1.0,0.8,56.0,57.0,40.0,21.0,24.0,29.0,45.0,45.0,35.0,27.0,21.0,15.0,13.0,11.0,9.0,15.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,59.0,60.0,61.0,72.0,77.0,82.0,85.0,85.0,4.1,1.7,1.8,2.1,5.5,6.9,5.1,4.6,4.5,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,232.0,262.0,258.0,276.0,310.0,8.0,115.0,111.0,110.0,284.0,274.0,249.0,301.0,310.0,99.0,117.0,115.0,102.0,3.8,3.2,3.2,2.5,2.3,1.4,2.0,2.3,1.6,2.9,3.0,2.4,2.2,2.2,0.4,1.8,1.9,1.8,16.0
33.0,33.0,32.0,31.0,30.0,29.0,28.0,28.0,28.0,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.6,0.19,0.23,0.31,0.31,0.4,0.45,0.47,0.54,0.49,0.2,0.2,0.2,0.14,0.14,0.16,0.14,0.17,0.18,1.7,1.6,1.7,2.3,1.6,4.0,7.2,6.4,4.3,6.4,7.2,11.0,15.0,18.0,19.0,18.0,17.0,16.0,8.1,8.9,13.0,17.0,19.0,23.0,25.0,23.0,20.0,35.0,33.0,27.0,13.0,5.9,1.3,1.0,0.8,1.7,57.0,40.0,21.0,24.0,29.0,45.0,45.0,35.0,21.0,21.0,15.0,13.0,11.0,9.0,15.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,60.0,61.0,72.0,77.0,82.0,85.0,85.0,84.0,1.7,1.8,2.1,5.5,6.9,5.1,4.6,4.5,3.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,262.0,258.0,276.0,310.0,8.0,115.0,111.0,110.0,111.0,274.0,249.0,301.0,310.0,99.0,117.0,115.0,102.0,111.0,3.2,3.2,2.5,2.3,1.4,2.0,2.3,1.6,2.5,3.0,2.4,2.2,2.2,0.4,1.8,1.9,1.8,1.9,19.0
33.0,32.0,31.0,30.0,29.0,28.0,28.0,28.0,28.0,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.23,0.31,0.31,0.4,0.45,0.47,0.54,0.49,0.33,0.2,0.2,0.14,0.14,0.16,0.14,0.17,0.18,0.15,1.6,1.7,2.3,1.6,4.0,7.2,6.4,4.3,1.7,7.2,11.0,15.0,18.0,19.0,18.0,17.0,16.0,12.0,8.9,13.0,17.0,19.0,23.0,25.0,23.0,20.0,14.0,33.0,27.0,13.0,5.9,1.3,1.0,0.8,1.7,2.8,40.0,21.0,24.0,29.0,45.0,45.0,35.0,21.0,21.0,15.0,13.0,11.0,9.0,15.0,20.0,18.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,61.0,72.0,77.0,82.0,85.0,85.0,84.0,83.0,1.8,2.1,5.5,6.9,5.1,4.6,4.5,3.7,2.7,1.7,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,258.0,276.0,310.0,8.0,115.0,111.0,110.0,111.0,117.0,249.0,301.0,310.0,99.0,117.0,115.0,102.0,111.0,109.0,3.2,2.5,2.3,1.4,2.0,2.3,1.6,2.5,0.9,2.4,2.2,2.2,0.4,1.8,1.9,1.8,1.9,1.3,13.0
32.0,31.0,30.0,29.0,28.0,28.0,28.0,28.0,27.0,1.5,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.31,0.31,0.4,0.45,0.47,0.54,0.49,0.33,0.24,0.2,0.14,0.14,0.16,0.14,0.17,0.18,0.15,0.11,1.7,2.3,1.6,4.0,7.2,6.4,4.3,1.7,1.5,11.0,15.0,18.0,19.0,18.0,17.0,16.0,12.0,8.9,13.0,17.0,19.0,23.0,25.0,23.0,20.0,14.0,10.0,27.0,13.0,5.9,1.3,1.0,0.8,1.7,2.8,3.5,21.0,24.0,29.0,45.0,45.0,35.0,21.0,21.0,21.0,13.0,11.0,9.0,15.0,20.0,18.0,16.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,72.0,77.0,82.0,85.0,85.0,84.0,83.0,83.0,2.1,5.5,6.9,5.1,4.6,4.5,3.7,2.7,2.0,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.7,276.0,310.0,8.0,115.0,111.0,110.0,111.0,117.0,114.0,301.0,310.0,99.0,117.0,115.0,102.0,111.0,109.0,113.0,2.5,2.3,1.4,2.0,2.3,1.6,2.5,0.9,2.3,2.2,2.2,0.4,1.8,1.9,1.8,1.9,1.3,2.0,12.0
31.0,30.0,29.0,28.0,28.0,28.0,28.0,27.0,27.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.31,0.4,0.45,0.47,0.54,0.49,0.33,0.24,0.18,0.14,0.14,0.16,0.14,0.17,0.18,0.15,0.11,0.08,2.3,1.6,4.0,7.2,6.4,4.3,1.7,1.5,1.0,15.0,18.0,19.0,18.0,17.0,16.0,12.0,8.9,7.6,17.0,19.0,23.0,25.0,23.0,20.0,14.0,10.0,8.6,13.0,5.9,1.3,1.0,0.8,1.7,2.8,3.5,4.7,24.0,29.0,45.0,45.0,35.0,21.0,21.0,21.0,21.0,11.0,9.0,15.0,20.0,18.0,16.0,19.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,77.0,82.0,85.0,85.0,84.0,83.0,83.0,83.0,5.5,6.9,5.1,4.6,4.5,3.7,2.7,2.0,2.3,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.7,1.7,310.0,8.0,115.0,111.0,110.0,111.0,117.0,114.0,121.0,310.0,99.0,117.0,115.0,102.0,111.0,109.0,113.0,130.0,2.3,1.4,2.0,2.3,1.6,2.5,0.9,2.3,1.4,2.2,0.4,1.8,1.9,1.8,1.9,1.3,2.0,1.6,13.0
30.0,29.0,28.0,28.0,28.0,28.0,27.0,27.0,28.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.7,0.4,0.45,0.47,0.54,0.49,0.33,0.24,0.18,0.21,0.14,0.16,0.14,0.17,0.18,0.15,0.11,0.08,0.12,1.6,4.0,7.2,6.4,4.3,1.7,1.5,1.0,1.5,18.0,19.0,18.0,17.0,16.0,12.0,8.9,7.6,9.4,19.0,23.0,25.0,23.0,20.0,14.0,10.0,8.6,11.0,5.9,1.3,1.0,0.8,1.7,2.8,3.5,4.7,4.9,29.0,45.0,45.0,35.0,21.0,21.0,21.0,21.0,21.0,9.0,15.0,20.0,18.0,16.0,19.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,82.0,85.0,85.0,84.0,83.0,83.0,83.0,84.0,6.9,5.1,4.6,4.5,3.7,2.7,2.0,2.3,2.7,1.7,1.7,1.7,1.8,1.8,1.8,1.7,1.7,1.8,8.0,115.0,111.0,110.0,111.0,117.0,114.0,121.0,164.0,99.0,117.0,115.0,102.0,111.0,109.0,113.0,130.0,159.0,1.4,2.0,2.3,1.6,2.5,0.9,2.3,1.4,1.0,0.4,1.8,1.9,1.8,1.9,1.3,2.0,1.6,1.4,15.0
29.0,28.0,28.0,28.0,28.0,27.0,27.0,28.0,28.0,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.7,0.45,0.47,0.54,0.49,0.33,0.24,0.18,0.21,0.24,0.16,0.14,0.17,0.18,0.15,0.11,0.08,0.12,0.15,4.0,7.2,6.4,4.3,1.7,1.5,1.0,1.5,1.7,19.0,18.0,17.0,16.0,12.0,8.9,7.6,9.4,9.4,23.0,25.0,23.0,20.0,14.0,10.0,8.6,11.0,11.0,1.3,1.0,0.8,1.7,2.8,3.5,4.7,4.9,3.8,45.0,45.0,35.0,21.0,21.0,21.0,21.0,21.0,23.0,15.0,20.0,18.0,16.0,19.0,13.0,12.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,85.0,85.0,84.0,83.0,83.0,83.0,84.0,85.0,5.1,4.6,4.5,3.7,2.7,2.0,2.3,2.7,2.9,1.7,1.7,1.8,1.8,1.8,1.7,1.7,1.8,1.8,115.0,111.0,110.0,111.0,117.0,114.0,121.0,164.0,158.0,117.0,115.0,102.0,111.0,109.0,113.0,130.0,159.0,156.0,2.0,2.3,1.6,2.5,0.9,2.3,1.4,1.0,1.0,1.8,1.9,1.8,1.9,1.3,2.0,1.6,1.4,1.0,13.0
28.0,28.0,28.0,28.0,27.0,27.0,28.0,28.0,28.0,1.6,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.7,0.47,0.54,0.49,0.33,0.24,0.18,0.21,0.24,0.26,0.14,0.17,0.18,0.15,0.11,0.08,0.12,0.15,0.14,7.2,6.4,4.3,1.7,1.5,1.0,1.5,1.7,2.1,18.0,17.0,16.0,12.0,8.9,7.6,9.4,9.4,9.9,25.0,23.0,20.0,14.0,10.0,8.6,11.0,11.0,12.0,1.0,0.8,1.7,2.8,3.5,4.7,4.9,3.8,3.8,45.0,35.0,21.0,21.0,21.0,21.0,21.0,23.0,33.0,20.0,18.0,16.0,19.0,13.0,12.0,13.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,84.0,83.0,83.0,83.0,84.0,85.0,84.0,4.6,4.5,3.7,2.7,2.0,2.3,2.7,2.9,3.2,1.7,1.8,1.8,1.8,1.7,1.7,1.8,1.8,1.8,111.0,110.0,111.0,117.0,114.0,121.0,164.0,158.0,164.0,115.0,102.0,111.0,109.0,113.0,130.0,159.0,156.0,167.0,2.3,1.6,2.5,0.9,2.3,1.4,1.0,1.0,1.3,1.9,1.8,1.9,1.3,2.0,1.6,1.4,1.0,1.1,9.0
28.0,28.0,28.0,27.0,27.0,28.0,28.0,28.0,28.0,1.6,1.6,1.6,1.6,1.6,1.7,1.7,1.7,1.6,0.54,0.49,0.33,0.24,0.18,0.21,0.24,0.26,0.26,0.17,0.18,0.15,0.11,0.08,0.12,0.15,0.14,0.13,6.4,4.3,1.7,1.5,1.0,1.5,1.7,2.1,4.9,17.0,16.0,12.0,8.9,7.6,9.4,9.4,9.9,8.7,23.0,20.0,14.0,10.0,8.6,11.0,11.0,12.0,14.0,0.8,1.7,2.8,3.5,4.7,4.9,3.8,3.8,6.6,35.0,21.0,21.0,21.0,21.0,21.0,23.0,33.0,42.0,18.0,16.0,19.0,13.0,12.0,13.0,15.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,84.0,83.0,83.0,83.0,84.0,85.0,84.0,83.0,4.5,3.7,2.7,2.0,2.3,2.7,2.9,3.2,3.7,1.8,1.8,1.8,1.7,1.7,1.8,1.8,1.8,1.8,110.0,111.0,117.0,114.0,121.0,164.0,158.0,164.0,188.0,102.0,111.0,109.0,113.0,130.0,159.0,156.0,167.0,184.0,1.6,2.5,0.9,2.3,1.4,1.0,1.0,1.3,2.5,1.8,1.9,1.3,2.0,1.6,1.4,1.0,1.1,2.3,7.0
